,match_number,match_team1,match_team2,match_team1_goals,match_team2_goals,match_time,match_nature
0,12590,Slovenia,Luxembourg,2,0,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group G"
0,12589,Serbia,Belgium,1,0,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group A"
0,12588,Croatia,Andorra,7,0,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group E"
0,12587,Latvia,Iceland,4,0,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group F"
0,12586,Sweden,Spain,2,0,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group F"
0,12585,Denmark,Northern Ireland,0,0,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group F"
0,12584,Bulgaria,Netherlands,1,1,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group G"
0,12583,Germany,Georgia,2,0,07 Oct 2006,Friendly International
0,12582,Hungary,Turkey,0,1,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group C"
0,12581,Romania,Belarus,3,1,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group G"
0,12580,Cyprus,Rep. of Ireland,5,2,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group D"
0,12579,England,Macedonia,0,0,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group E"
0,12578,Armenia,Finland,0,0,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group A"
0,12577,Scotland,France,1,0,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group B"
0,12576,Moldova,Bosnia & Herzegovina,2,2,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group C"
0,12575,Czech Republic,San Marino,7,0,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group D"
0,12574,Russia,Israel,1,1,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group E"
0,12573,Kazakhstan,Poland,0,1,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group A"
0,12572,Wales,Slovakia,1,5,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group D"
0,12571,Faroe Islands,Lithuania,0,1,07 Oct 2006,"UEFA Euro 2008 Qualifying, Group B"
0,12570,Liechtenstein,Austria,1,2,06 Oct 2006,Friendly International
0,12569,Northern Ireland,Spain,3,2,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group F"
0,12568,Macedonia,England,0,1,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group E"
0,12567,France,Italy,3,1,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group B"
0,12566,San Marino,Germany,0,13,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group D"
0,12565,Netherlands,Belarus,3,0,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group G"
0,12564,Poland,Serbia,1,1,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group A"
0,12563,Austria,Venezuela,0,1,06 Sep 2006,Four Nations Tournament 2006
0,12562,Bosnia & Herzegovina,Hungary,1,3,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group C"
0,12561,Switzerland,Costa Rica,2,0,06 Sep 2006,Four Nations Tournament 2006
0,12560,Slovakia,Czech Republic,0,3,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group D"
0,12559,Iceland,Denmark,0,2,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group F"
0,12558,Luxembourg,Latvia,0,0,06 Sep 2006,Friendly International
0,12557,Albania,Romania,0,2,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group G"
0,12556,Turkey,Malta,2,0,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group C"
0,12555,Sweden,Liechtenstein,3,1,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group F"
0,12554,Bulgaria,Slovenia,3,0,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group G"
0,12553,Finland,Portugal,1,1,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group A"
0,12552,Israel,Andorra,4,1,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group E"
0,12551,Norway,Moldova,2,0,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group C"
0,12550,Lithuania,Scotland,1,2,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group B"
0,12549,Armenia,Belgium,0,1,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group A"
0,12548,Ukraine,Georgia,3,2,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group B"
0,12547,Russia,Croatia,0,0,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group E"
0,12546,Azerbaijan,Kazakhstan,1,1,06 Sep 2006,"UEFA Euro 2008 Qualifying, Group A"
0,12545,Brazil,Wales,2,0,05 Sep 2006,Friendly International
0,12544,Spain,Liechtenstein,4,0,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group F"
0,12543,Italy,Lithuania,1,1,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group B"
0,12542,Germany,Rep. of Ireland,1,0,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group D"
0,12541,Luxembourg,Netherlands,0,1,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group G"
0,12540,Poland,Finland,1,3,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group A"
0,12539,Estonia,Israel,0,1,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group E"
0,12538,Slovakia,Cyprus,6,1,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group D"
0,12537,Moldova,Greece,0,1,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group C"
0,12536,Serbia,Azerbaijan,1,0,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group A"
0,12535,Austria,Costa Rica,2,2,02 Sep 2006,Four Nations Tournament 2006
0,12534,Czech Republic,Wales,2,1,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group D"
0,12533,Latvia,Sweden,0,1,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group F"
0,12532,Hungary,Norway,1,4,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group C"
0,12531,Romania,Bulgaria,2,2,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group G"
0,12530,Malta,Bosnia & Herzegovina,2,5,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group C"
0,12529,Belarus,Albania,2,2,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group G"
0,12528,England,Andorra,5,0,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group E"
0,12527,Georgia,France,0,3,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group B"
0,12526,Switzerland,Venezuela,1,0,02 Sep 2006,Four Nations Tournament 2006
0,12525,Northern Ireland,Iceland,0,3,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group F"
0,12524,Scotland,Faroe Islands,6,0,02 Sep 2006,"UEFA Euro 2008 Qualifying, Group B"
0,12523,Denmark,Portugal,4,2,01 Sep 2006,Friendly International
0,12522,England,Greece,4,0,16 Aug 2006,Friendly International
0,12521,Bosnia & Herzegovina,France,1,2,16 Aug 2006,Friendly International
0,12520,Italy,Croatia,0,2,16 Aug 2006,Friendly International
0,12519,Germany,Sweden,3,0,16 Aug 2006,Friendly International
0,12518,Belgium,Kazakhstan,0,0,16 Aug 2006,"UEFA Euro 2008 Qualifying, Group A"
0,12517,San Marino,Albania,0,3,16 Aug 2006,Friendly International
0,12516,Austria,Hungary,1,2,16 Aug 2006,Friendly International
0,12515,Rep. of Ireland,Netherlands,0,4,16 Aug 2006,Friendly International
0,12514,Czech Republic,Serbia,1,3,16 Aug 2006,Friendly International
0,12513,Liechtenstein,Switzerland,0,3,16 Aug 2006,Friendly International
0,12512,Norway,Brazil,1,1,16 Aug 2006,Friendly International
0,12511,Luxembourg,Turkey,0,1,16 Aug 2006,Friendly International
0,12510,Belarus,Andorra,3,0,16 Aug 2006,Friendly International
0,12509,Denmark,Poland,2,0,16 Aug 2006,Friendly International
0,12508,Faroe Islands,Georgia,0,6,16 Aug 2006,"UEFA Euro 2008 Qualifying, Group B"
0,12507,Romania,Cyprus,2,0,16 Aug 2006,Friendly International
0,12506,Finland,Northern Ireland,1,2,16 Aug 2006,Friendly International
0,12505,Estonia,Macedonia,0,1,16 Aug 2006,"UEFA Euro 2008 Qualifying, Group E"
0,12504,Moldova,Lithuania,3,2,16 Aug 2006,Friendly International
0,12503,Russia,Latvia,1,0,16 Aug 2006,Friendly International
0,12502,Iceland,Spain,0,0,15 Aug 2006,Friendly International
0,12501,Wales,Bulgaria,0,0,15 Aug 2006,Friendly International
0,12500,Slovakia,Malta,3,0,15 Aug 2006,Friendly International
0,12499,Slovenia,Israel,1,1,15 Aug 2006,Friendly International
0,12498,Ukraine,Azerbaijan,6,0,15 Aug 2006,Friendly International
0,12497,France,Italy,1,1,09 Jul 2006,2006 FIFA World Cup Final Tournament
0,12496,Germany,Portugal,3,1,08 Jul 2006,2006 FIFA World Cup Final Tournament
0,12495,France,Portugal,1,0,05 Jul 2006,2006 FIFA World Cup Final Tournament
0,12494,Kazakhstan,Kyrgyzstan,1,0,05 Jul 2006,Friendly International
0,12493,Germany,Italy,0,2,04 Jul 2006,2006 FIFA World Cup Final Tournament
0,12492,Kazakhstan,Tajikistan,4,1,02 Jul 2006,Friendly International
0,12491,Brazil,France,0,1,01 Jul 2006,2006 FIFA World Cup Final Tournament
0,12490,England,Portugal,0,0,01 Jul 2006,2006 FIFA World Cup Final Tournament
0,12489,Italy,Ukraine,3,0,30 Jun 2006,2006 FIFA World Cup Final Tournament
0,12488,Germany,Argentina,1,1,30 Jun 2006,2006 FIFA World Cup Final Tournament
0,12487,France,Spain,3,1,27 Jun 2006,2006 FIFA World Cup Final Tournament
0,12486,Switzerland,Ukraine,0,0,26 Jun 2006,2006 FIFA World Cup Final Tournament
0,12485,Australia,Italy,0,1,26 Jun 2006,2006 FIFA World Cup Final Tournament
0,12484,Netherlands,Portugal,0,1,25 Jun 2006,2006 FIFA World Cup Final Tournament
0,12483,Ecuador,England,0,1,25 Jun 2006,2006 FIFA World Cup Final Tournament
0,12482,Germany,Sweden,2,0,24 Jun 2006,2006 FIFA World Cup Final Tournament
0,12481,Togo,France,0,2,23 Jun 2006,"2006 FIFA World Cup Final Tournament, Group G"
0,12480,Switzerland,South Korea,2,0,23 Jun 2006,"2006 FIFA World Cup Final Tournament, Group G"
0,12479,Tunisia,Ukraine,0,1,23 Jun 2006,"2006 FIFA World Cup Final Tournament, Group H"
0,12478,Saudi Arabia,Spain,0,1,23 Jun 2006,"2006 FIFA World Cup Final Tournament, Group H"
0,12477,Australia,Croatia,2,2,22 Jun 2006,"2006 FIFA World Cup Final Tournament, Group F"
0,12476,Czech Republic,Italy,0,2,22 Jun 2006,"2006 FIFA World Cup Final Tournament, Group E"
0,12475,Argentina,Netherlands,0,0,21 Jun 2006,"2006 FIFA World Cup Final Tournament, Group C"
0,12474, Côte d`Ivoire,Serbia & Montenegro,3,2,21 Jun 2006,"2006 FIFA World Cup Final Tournament, Group C"
0,12473,Mexico,Portugal,1,2,21 Jun 2006,"2006 FIFA World Cup Final Tournament, Group D"
0,12472,Sweden,England,2,2,20 Jun 2006,"2006 FIFA World Cup Final Tournament, Group B"
0,12471,Costa Rica,Poland,1,2,20 Jun 2006,"2006 FIFA World Cup Final Tournament, Group A"
0,12470,Germany,Ecuador,3,0,20 Jun 2006,"2006 FIFA World Cup Final Tournament, Group A"
0,12469,Tunisia,Spain,1,3,19 Jun 2006,"2006 FIFA World Cup Final Tournament, Group H"
0,12468,Saudi Arabia,Ukraine,0,4,19 Jun 2006,"2006 FIFA World Cup Final Tournament, Group H"
0,12467,Switzerland,Togo,2,0,19 Jun 2006,"2006 FIFA World Cup Final Tournament, Group G"
0,12466,South Korea,France,1,1,18 Jun 2006,"2006 FIFA World Cup Final Tournament, Group G"
0,12465,Japan,Croatia,0,0,18 Jun 2006,"2006 FIFA World Cup Final Tournament, Group F"
0,12464,United States,Italy,1,1,17 Jun 2006,"2006 FIFA World Cup Final Tournament, Group E"
0,12463,Ghana,Czech Republic,2,0,17 Jun 2006,"2006 FIFA World Cup Final Tournament, Group E"
0,12462,Iran,Portugal,0,2,17 Jun 2006,"2006 FIFA World Cup Final Tournament, Group D"
0,12461, Côte d`Ivoire,Netherlands,1,2,16 Jun 2006,"2006 FIFA World Cup Final Tournament, Group C"
0,12460,Argentina,Serbia & Montenegro,6,0,16 Jun 2006,"2006 FIFA World Cup Final Tournament, Group C"
0,12459,Paraguay,Sweden,0,1,15 Jun 2006,"2006 FIFA World Cup Final Tournament, Group B"
0,12458,Trinidad & Tobago,England,0,2,15 Jun 2006,"2006 FIFA World Cup Final Tournament, Group B"
0,12457,Germany,Poland,1,0,14 Jun 2006,"2006 FIFA World Cup Final Tournament, Group A"
0,12456,Spain,Ukraine,4,0,14 Jun 2006,"2006 FIFA World Cup Final Tournament, Group H"
0,12455,Brazil,Croatia,1,0,13 Jun 2006,"2006 FIFA World Cup Final Tournament, Group F"
0,12454,France,Switzerland,0,0,13 Jun 2006,"2006 FIFA World Cup Final Tournament, Group G"
0,12453,Ghana,Italy,0,2,12 Jun 2006,"2006 FIFA World Cup Final Tournament, Group E"
0,12452,United States,Czech Republic,0,3,12 Jun 2006,"2006 FIFA World Cup Final Tournament, Group E"
0,12451,Angola,Portugal,0,1,11 Jun 2006,"2006 FIFA World Cup Final Tournament, Group D"
0,12450,Serbia & Montenegro,Netherlands,0,1,11 Jun 2006,"2006 FIFA World Cup Final Tournament, Group C"
0,12449,Trinidad & Tobago,Sweden,0,0,10 Jun 2006,"2006 FIFA World Cup Final Tournament, Group B"
0,12448,Paraguay,England,0,1,10 Jun 2006,"2006 FIFA World Cup Final Tournament, Group B"
0,12447,Ecuador,Poland,2,0,09 Jun 2006,"2006 FIFA World Cup Final Tournament, Group A"
0,12446,Germany,Costa Rica,4,2,09 Jun 2006,"2006 FIFA World Cup Final Tournament, Group A"
0,12445,Luxembourg,Ukraine,0,3,08 Jun 2006,Friendly International
0,12444,France,China,3,1,07 Jun 2006,Friendly International
0,12443,Croatia,Spain,1,2,07 Jun 2006,Friendly International
0,12442,Liechtenstein,Australia,1,3,07 Jun 2006,Friendly International
0,12441,Libya,Ukraine,0,3,05 Jun 2006,Friendly International
0,12440,Macedonia,Turkey,1,0,04 Jun 2006,Friendly International
0,12439, Côte d`Ivoire,Slovenia,3,0,04 Jun 2006,Friendly International
0,12438,Netherlands,Australia,1,1,04 Jun 2006,Friendly International
0,12437,Japan,Malta,1,0,04 Jun 2006,Friendly International
0,12436,Spain,Egypt,2,0,03 Jun 2006,Friendly International
0,12435,Luxembourg,Portugal,0,3,03 Jun 2006,Friendly International
0,12434,Croatia,Poland,0,1,03 Jun 2006,Friendly International
0,12433,Switzerland,China,4,1,03 Jun 2006,Friendly International
0,12432,Czech Republic,Trinidad & Tobago,3,0,03 Jun 2006,Friendly International
0,12431,England,Jamaica,6,0,03 Jun 2006,Friendly International
0,12390,Sweden,Finland,0,0,25 May 2006,Friendly International
0,12389,Australia,Greece,1,0,25 May 2006,Friendly International
0,12388,Uruguay,Romania,2,0,24 May 2006,Friendly International
0,12387,Belgium,Turkey,3,3,24 May 2006,Friendly International
0,12386,Rep. of Ireland,Chile,0,1,24 May 2006,Friendly International
0,12385,Norway,Paraguay,2,2,24 May 2006,Friendly International
0,12384,Hungary,New Zealand,2,0,24 May 2006,Friendly International
0,12383,Austria,Croatia,1,4,23 May 2006,Friendly International
0,12382,Uruguay,Northern Ireland,1,0,21 May 2006,Friendly International
0,12381,Slovakia,Belgium,1,1,20 May 2006,Friendly International
0,12380,Moldova,Azerbaijan,0,0,18 May 2006,Friendly International
0,12379,Poland,Faroe Islands,4,0,14 May 2006,Friendly International
0,12378,Japan,Scotland,0,0,13 May 2006,Kirin Cup 2006
0,12377,Saudi Arabia,Belgium,1,2,11 May 2006,Friendly International
0,12376,Bulgaria,Scotland,1,5,11 May 2006,Kirin Cup 2006
0,12375,Japan,Bulgaria,1,2,09 May 2006,Kirin Cup 2006
0,12374,Poland,Lithuania,0,1,02 May 2006,Friendly International
0,12373,Azerbaijan,Turkey,1,1,12 Apr 2006,Friendly International
0,12372,Saudi Arabia,Poland,1,2,28 Mar 2006,Friendly International
0,12371,Germany,United States,4,1,22 Mar 2006,Friendly International
0,12370,Albania,Georgia,0,0,22 Mar 2006,Friendly International
0,12369,Spain, Côte d`Ivoire,3,2,01 Mar 2006,Friendly International
0,12368,England,Uruguay,2,1,01 Mar 2006,Friendly International
0,12367,France,Slovakia,1,2,01 Mar 2006,Friendly International
0,12366,Wales,Paraguay,0,0,01 Mar 2006,Friendly International
0,12365,Italy,Germany,4,1,01 Mar 2006,Friendly International
0,12364,Northern Ireland,Estonia,1,0,01 Mar 2006,Friendly International
0,12363,Scotland,Switzerland,1,3,01 Mar 2006,Friendly International
0,12362,Portugal,Saudi Arabia,3,0,01 Mar 2006,Friendly International
0,12361,Netherlands,Ecuador,1,0,01 Mar 2006,Friendly International
0,12360,Austria,Canada,0,2,01 Mar 2006,Friendly International
0,12359,Rep. of Ireland,Sweden,3,0,01 Mar 2006,Friendly International
0,12358,Luxembourg,Belgium,0,2,01 Mar 2006,Friendly International
0,12357,United States,Poland,1,0,01 Mar 2006,Friendly International
0,12356,Turkey,Czech Republic,2,2,01 Mar 2006,Friendly International
0,12355,Tunisia,Serbia & Montenegro,0,1,01 Mar 2006,Friendly International
0,12354,Argentina,Croatia,2,3,01 Mar 2006,Friendly International
0,12353,Malta,Georgia,0,2,01 Mar 2006,Coca-Cola & Multiplus International Tournament 2006
0,12352,Senegal,Norway,2,1,01 Mar 2006,Friendly International
0,12351,Israel,Denmark,0,2,01 Mar 2006,Friendly International
0,12350,Albania,Lithuania,1,2,01 Mar 2006,Friendly International
0,12349,Greece,Kazakhstan,2,0,01 Mar 2006,"Cyprus International Tournament 2006, Group Final A"
0,12348,Belarus,Finland,2,2,01 Mar 2006,Cyprus International Tournament 2006
0,12347,Macedonia,Bulgaria,0,1,01 Mar 2006,Friendly International
0,12346,Russia,Brazil,0,1,01 Mar 2006,Friendly International
0,12345,Cyprus,Armenia,2,0,01 Mar 2006,Cyprus International Tournament 2006
0,12344,Romania,Slovenia,2,0,01 Mar 2006,"Cyprus International Tournament 2006, Group Final B"
0,12343,Trinidad & Tobago,Iceland,2,0,28 Feb 2006,Friendly International
0,12342,Belarus,Greece,0,1,28 Feb 2006,Cyprus International Tournament 2006
0,12341,Cyprus,Slovenia,0,1,28 Feb 2006,Cyprus International Tournament 2006
0,12340,Finland,Kazakhstan,0,0,28 Feb 2006,Cyprus International Tournament 2006
0,12339,Romania,Armenia,2,0,28 Feb 2006,Cyprus International Tournament 2006
0,12338,Azerbaijan,Ukraine,0,0,28 Feb 2006,Friendly International
0,12337,Japan,Bosnia & Herzegovina,2,2,28 Feb 2006,Friendly International
0,12336,Malta,Moldova*,0,2,25 Feb 2006,Coca-Cola & Multiplus International Tournament 2006
0,12335,North Korea,Kazakhstan,0,0,24 Feb 2006,Friendly International
0,12334,Japan,Finland,2,0,18 Feb 2006,Friendly International
0,12333,Jordan,Kazakhstan,2,0,14 Feb 2006,Friendly International
0,12332,Hong Kong,Croatia,0,4,01 Feb 2006,Carlsberg Cup 2006
0,12331,United States,Norway,5,0,29 Jan 2006,Friendly International
0,12330,South Korea,Croatia,2,0,29 Jan 2006,Carlsberg Cup 2006
0,12329,Mexico,Norway,2,1,25 Jan 2006,Friendly International
0,12328,Saudi Arabia,Greece,1,1,25 Jan 2006,LG Cup 2006
0,12327,South Korea,Finland,1,0,25 Jan 2006,LG Cup 2006
0,12326,Jordan,Sweden,0,0,23 Jan 2006,Friendly International
0,12325,Saudi Arabia,Finland,1,1,21 Jan 2006,LG Cup 2006
0,12324,South Korea,Greece,1,1,21 Jan 2006,LG Cup 2006
0,12323,Saudi Arabia,Sweden,1,1,18 Jan 2006,Friendly International
0,12322,North Korea,Latvia,1,2,30 Dec 2005,King`s Cup 2005
0,12321,Oman,Latvia,1,2,28 Dec 2005,King`s Cup 2005
0,12320,North Korea,Latvia,1,1,26 Dec 2005,King`s Cup 2005
0,12319,Thailand,Latvia,1,1,24 Dec 2005,King`s Cup 2005
0,12318,Antigua & Barbuda,Hungary,0,3,18 Dec 2005,Friendly International
0,12317,Mexico,Hungary,2,0,14 Dec 2005,Friendly International
0,12316, Côte d`Ivoire,Italy,1,1,16 Nov 2005,Friendly International
0,12315,Poland,Estonia,3,1,16 Nov 2005,Friendly International
0,12314,Slovakia,Spain,1,1,16 Nov 2005,2006 FIFA World Cup Qualification
0,12313,Greece,Hungary,2,1,16 Nov 2005,Friendly International
0,12312,Czech Republic,Norway,1,0,16 Nov 2005,2006 FIFA World Cup Qualification
0,12311,Cyprus,Wales,1,0,16 Nov 2005,Friendly International
0,12150,Germany,Tunisia,3,0,18 Jun 2005,"FIFA Confederations Cup 2005, Group A"
0,12149,Brazil,Greece,3,0,16 Jun 2005,"FIFA Confederations Cup 2005, Group B"
0,12148,Germany,Australia,4,3,15 Jun 2005,"FIFA Confederations Cup 2005, Group A"
0,12147,Ecuador,Italy,1,1,11 Jun 2005,Friendly International
0,12146,Italy,Serbia & Montenegro,1,1,08 Jun 2005,Friendly International
0,12145,Spain,Bosnia & Herzegovina,1,1,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 7"
0,12144,Germany,Russia,2,2,08 Jun 2005,Friendly International
0,12143,Faroe Islands,Rep. of Ireland,0,2,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 4"
0,12142,Greece,Ukraine,0,1,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 2"
0,12141,Sweden,Norway,2,3,08 Jun 2005,Friendly International
0,12140,Denmark,Albania,3,1,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 2"
0,12139,Belarus,Scotland,0,0,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 5"
0,12138,Finland,Netherlands,0,4,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 1"
0,12137,Luxembourg,Slovakia,0,4,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 3"
0,12136,Iceland,Malta,4,1,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 8"
0,12135,Romania,Armenia,3,0,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 1"
0,12134,Estonia,Portugal,0,1,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 3"
0,12133,Latvia,Liechtenstein,1,0,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 3"
0,12132,Kazakhstan,Turkey,0,6,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 2"
0,12131,Czech Republic,Macedonia,6,1,08 Jun 2005,"2006 FIFA World Cup Qualification, Group 1"
0,12130,Spain,Lithuania,1,0,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 7"
0,12129,Portugal,Slovakia,2,0,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 3"
0,12128,Rep. of Ireland,Israel,2,2,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 4"
0,12127,Norway,Italy,0,0,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 5"
0,12126,Northern Ireland,Germany,1,4,04 Jun 2005,Friendly International
0,12125,San Marino,Bosnia & Herzegovina,1,3,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 7"
0,12124,Netherlands,Romania,2,0,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 1"
0,12123,Albania,Georgia,3,2,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 2"
0,12122,Serbia & Montenegro,Belgium,0,0,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 7"
0,12121,Turkey,Greece,0,0,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 2"
0,12120,Iceland,Hungary,2,3,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 8"
0,12119,Belarus,Slovenia,1,1,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 5"
0,12118,Ukraine,Kazakhstan,2,0,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 2"
0,12117,Faroe Islands,Switzerland,1,3,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 4"
0,12116,Sweden,Malta,6,0,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 8"
0,12115,Armenia,Macedonia,1,2,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 1"
0,12114,Azerbaijan,Poland,0,3,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 6"
0,12113,Bulgaria,Croatia,1,3,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 8"
0,12112,Estonia,Liechtenstein,2,0,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 3"
0,12111,Czech Republic,Andorra,8,1,04 Jun 2005,"2006 FIFA World Cup Qualification, Group 1"
0,12030,Azerbaijan,Moldova,0,0,09 Feb 2005,Friendly International
0,12029,Bulgaria,Serbia & Montenegro,0,0,09 Feb 2005,Friendly International
0,12028,Venezuela,Estonia,3,0,09 Feb 2005,Friendly International
0,12027,Finland,Latvia,2,1,08 Feb 2005,Cyprus International Tournament 2005
0,12026,Cyprus,Austria,1,1,08 Feb 2005,Cyprus International Tournament 2005
0,12025,Saudi Arabia,Hungary,0,0,02 Feb 2005,Friendly International
0,12024,Iran,Bosnia & Herzegovina,2,1,02 Feb 2005,Friendly International
0,12023,Japan,Kazakhstan,4,0,29 Jan 2005,Friendly International
0,12022,Jordan,Norway,0,0,28 Jan 2005,Friendly International
0,12021,Mexico,Sweden,0,0,26 Jan 2005,Friendly International
0,12020,Bahrain,Norway,0,1,25 Jan 2005,Friendly International
0,12019,Trinidad & Tobago,Azerbaijan,2,0,23 Jan 2005,Friendly International
0,12018,South Korea,Sweden,1,1,22 Jan 2005,Friendly International
0,12017,Kuwait,Norway,1,1,22 Jan 2005,Friendly International
0,12016,Trinidad & Tobago,Azerbaijan,1,0,21 Jan 2005,Friendly International
0,12015,Thailand,Germany,1,5,21 Dec 2004,Friendly International
0,12014,South Korea,Germany,3,1,19 Dec 2004,Friendly International
0,12013,Japan,Germany,0,3,16 Dec 2004,Friendly International
0,12012,Bahrain,Latvia,2,2,03 Dec 2004,Prime Minister`s Cup 2004
0,12011,Oman,Finland,0,0,03 Dec 2004,Prime Minister`s Cup 2004
0,12010,Hungary,Estonia,5,0,02 Dec 2004,King`s Cup 2004
0,12009,Thailand,Slovakia,1,1,02 Dec 2004,King`s Cup 2004
0,12008,Bahrain,Finland,1,2,01 Dec 2004,Prime Minister`s Cup 2004
0,12007,Oman,Latvia,3,2,01 Dec 2004,Prime Minister`s Cup 2004
0,12006,Hungary,Slovakia,0,1,30 Nov 2004,King`s Cup 2004
0,12005,Thailand,Estonia,0,0,30 Nov 2004,King`s Cup 2004
0,12004,Egypt,Bulgaria,1,1,29 Nov 2004,Friendly International
0,12003,U.A.E.,Belarus,2,3,22 Nov 2004,Friendly International
0,12002,Spain,England,1,0,17 Nov 2004,Friendly International
0,12001,France,Poland,0,0,17 Nov 2004,Friendly International
0,12000,Scotland,Sweden,1,4,17 Nov 2004,Friendly International
0,11999,Italy,Finland,1,0,17 Nov 2004,Friendly International
0,11998,Germany,Cameroon,3,0,17 Nov 2004,Friendly International
0,11997,San Marino,Lithuania,0,1,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 7"
0,11996,Greece,Kazakhstan,3,1,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 2"
0,11995,Andorra,Netherlands,0,3,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 1"
0,11994,Belgium,Serbia & Montenegro,0,2,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 7"
0,11993,Luxembourg,Portugal,0,5,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 3"
0,11992,Turkey,Ukraine,0,3,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 2"
