"","match_id","team1","team2","team1goals","team2goals","team1rank","team2rank","team1points","team2points","diff_goal_abs","diff_goal_ratio","diff_rank","diff_point_abs","diff_point_ratio"
"1661",15892,"Austria","Serbia",3,2,15,17,1523,1512,1,1.5,2,11,1.00727513227513
"1662",15892,"Serbia","Austria",2,3,17,15,1512,1523,-1,0.666666666666667,-2,-11,0.992777413000657
"1663",15889,"Liechtenstein","Israel",0,1,53,37,911,1283,-1,0,-16,-372,0.710054559625877
"1664",15889,"Israel","Liechtenstein",1,0,37,53,1283,911,1,Inf,16,372,1.40834248079034
"1665",15888,"Spain","Albania",3,0,5,35,1648,1362,3,Inf,30,286,1.20998531571219
"1666",15888,"Albania","Spain",0,3,35,5,1362,1648,-3,0,-30,-286,0.826456310679612
"1667",15887,"Croatia","Finland",1,1,10,30,1605,1410,0,1,20,195,1.13829787234043
"1668",15887,"Finland","Croatia",1,1,30,10,1410,1605,0,1,-20,-195,0.878504672897196
"1669",15886,"Kosovo","Ukraine",0,2,46,16,1151,1514,-2,0,-30,-363,0.760237780713342
"1670",15886,"Ukraine","Kosovo",2,0,16,46,1514,1151,2,Inf,30,363,1.31537793223284
"1671",15885,"Turkey","Iceland",0,3,18,29,1505,1415,-3,0,11,90,1.06360424028269
"1672",15885,"Iceland","Turkey",3,0,29,18,1415,1505,3,Inf,-11,-90,0.940199335548173
"1673",15884,"Georgia","Wales",0,1,40,12,1259,1570,-1,0,-28,-311,0.801910828025478
"1674",15884,"Wales","Georgia",1,0,12,40,1570,1259,1,Inf,28,311,1.24702144559174
"1675",15883,"Northern Ireland","Germany",1,3,27,8,1425,1609,-2,0.333333333333333,-19,-184,0.885643256681168
"1676",15883,"Germany","Northern Ireland",3,1,8,27,1609,1425,2,3,19,184,1.12912280701754
"1677",15882,"San Marino","Norway",0,8,55,23,804,1452,-8,0,-32,-648,0.553719008264463
"1678",15882,"Norway","San Marino",8,0,23,55,1452,804,8,Inf,32,648,1.80597014925373
"1679",15881,"Montenegro","Denmark",0,1,34,7,1368,1631,-1,0,-27,-263,0.838749233599019
"1680",15881,"Denmark","Montenegro",1,0,7,34,1631,1368,1,Inf,27,263,1.1922514619883
"1681",15880,"Romania","Kazakhstan",3,1,24,47,1449,1147,2,3,23,302,1.26329555361813
"1682",15880,"Kazakhstan","Romania",1,3,47,24,1147,1449,-2,0.333333333333333,-23,-302,0.791580400276052
"1683",15879,"England","Slovenia",1,0,3,33,1686,1369,1,Inf,30,317,1.23155588020453
"1684",15879,"Slovenia","England",0,1,33,3,1369,1686,-1,0,-30,-317,0.811981020166074
"1685",15878,"Malta","Lithuania",1,1,51,48,955,1102,0,1,-3,-147,0.866606170598911
"1686",15878,"Lithuania","Malta",1,1,48,51,1102,955,0,1,3,147,1.15392670157068
"1687",15877,"Scotland","Slovakia",1,0,25,19,1441,1475,1,Inf,-6,-34,0.976949152542373
"1688",15877,"Slovakia","Scotland",0,1,19,25,1475,1441,-1,0,6,34,1.0235947258848
"1689",15876,"Azerbaijan","Czech Republic",1,2,43,22,1168,1458,-1,0.5,-21,-290,0.801097393689986
"1690",15876,"Czech Republic","Azerbaijan",2,1,22,43,1458,1168,1,2,21,290,1.24828767123288
"1691",15875,"Armenia","Poland",1,6,39,14,1273,1549,-5,0.166666666666667,-25,-276,0.82182052937379
"1692",15875,"Poland","Armenia",6,1,14,39,1549,1273,5,6,25,276,1.21681068342498
"1693",15874,"Austria","Georgia",1,1,15,40,1523,1259,0,1,25,264,1.20969023034154
"1694",15874,"Georgia","Austria",1,1,40,15,1259,1523,0,1,-25,-264,0.826657912015758
"1695",15873,"Moldova","Wales",0,2,52,12,948,1570,-2,0,-40,-622,0.603821656050955
"1696",15873,"Wales","Moldova",2,0,12,52,1570,948,2,Inf,40,622,1.65611814345992
"1697",15871,"Italy","Israel",1,0,6,37,1642,1283,1,Inf,31,359,1.27981293842556
"1698",15871,"Israel","Italy",0,1,37,6,1283,1642,-1,0,-31,-359,0.78136419001218
"1699",15710,"Germany","England",1,0,8,3,1609,1686,1,Inf,-5,-77,0.954329774614472
"1700",15710,"England","Germany",0,1,3,8,1686,1609,-1,0,5,77,1.04785581106277
"1701",15709,"Czech Republic","Lithuania",3,0,22,48,1458,1102,3,Inf,26,356,1.32304900181488
"1702",15709,"Lithuania","Czech Republic",0,3,48,22,1102,1458,-3,0,-26,-356,0.755829903978052
"1703",15708,"Cyprus","Kazakhstan",3,1,42,47,1240,1147,2,3,5,93,1.08108108108108
"1704",15708,"Kazakhstan","Cyprus",1,3,47,42,1147,1240,-2,0.333333333333333,-5,-93,0.925
"1705",15707,"San Marino","Moldova",0,2,55,52,804,948,-2,0,-3,-144,0.848101265822785
"1706",15707,"Moldova","San Marino",2,0,52,55,948,804,2,Inf,3,144,1.17910447761194
"1707",15705,"San Marino","Andorra",0,2,55,50,804,1034,-2,0,-5,-230,0.777562862669246
"1708",15705,"Andorra","San Marino",2,0,50,55,1034,804,2,Inf,5,230,1.28606965174129
"1709",15688,"England","Spain",2,2,3,5,1686,1648,0,1,2,38,1.02305825242718
"1710",15688,"Spain","England",2,2,5,3,1648,1686,0,1,-2,-38,0.977461447212337
"1711",15687,"Northern Ireland","Croatia",0,3,27,10,1425,1605,-3,0,-17,-180,0.88785046728972
"1712",15687,"Croatia","Northern Ireland",3,0,10,27,1605,1425,3,Inf,17,180,1.12631578947368
"1713",15686,"Austria","Slovakia",0,0,15,19,1523,1475,0,NA,4,48,1.03254237288136
"1714",15686,"Slovakia","Austria",0,0,19,15,1475,1523,0,NA,-4,-48,0.968483256730138
"1715",15685,"Italy","Germany",0,0,6,8,1642,1609,0,NA,2,33,1.02050963331262
"1716",15685,"Germany","Italy",0,0,8,6,1609,1642,0,NA,-2,-33,0.979902557856273
"1717",15684,"Czech Republic","Denmark",1,1,22,7,1458,1631,0,1,-15,-173,0.893930104230533
"1718",15684,"Denmark","Czech Republic",1,1,7,22,1631,1458,0,1,15,173,1.11865569272977
"1719",15683,"Ukraine","Serbia",2,0,16,17,1514,1512,2,Inf,1,2,1.00132275132275
"1720",15683,"Serbia","Ukraine",0,2,17,16,1512,1514,-2,0,-1,-2,0.998678996036988
"1721",15682,"Hungary","Sweden",0,2,20,13,1468,1569,-2,0,-7,-101,0.935627788400255
"1722",15682,"Sweden","Hungary",2,0,13,20,1569,1468,2,Inf,7,101,1.06880108991826
"1723",15681,"Malta","Iceland",0,2,51,29,955,1415,-2,0,-22,-460,0.674911660777385
"1724",15681,"Iceland","Malta",2,0,29,51,1415,955,2,Inf,22,460,1.48167539267016
"1725",15680,"Russia","Romania",1,0,21,24,1462,1449,1,Inf,3,13,1.00897170462388
"1726",15680,"Romania","Russia",0,1,24,21,1449,1462,-1,0,-3,-13,0.991108071135431
"1727",15679,"Poland","Slovenia",1,1,14,33,1549,1369,0,1,19,180,1.13148283418554
"1728",15679,"Slovenia","Poland",1,1,33,14,1369,1549,0,1,-19,-180,0.883795997417689
"1729",15678,"Portugal","Latvia",4,1,4,49,1666,1081,3,4,45,585,1.54116558741906
"1730",15678,"Latvia","Portugal",1,4,49,4,1081,1666,-3,0.25,-45,-585,0.648859543817527
"1731",15677,"Belgium","Estonia",8,1,1,45,1783,1161,7,8,44,622,1.53574504737295
"1732",15677,"Estonia","Belgium",1,8,45,1,1161,1783,-7,0.125,-44,-622,0.651149747616377
"1733",15675,"Bulgaria","Belarus",1,0,36,38,1339,1276,1,Inf,2,63,1.04937304075235
"1734",15675,"Belarus","Bulgaria",0,1,38,36,1276,1339,-1,0,-2,-63,0.952949962658701
"1735",15674,"Luxembourg","Netherlands",1,3,41,11,1244,1598,-2,0.333333333333333,-30,-354,0.778473091364205
"1736",15674,"Netherlands","Luxembourg",3,1,11,41,1598,1244,2,3,30,354,1.28456591639871
"1737",15673,"Cyprus","Gibraltar",3,1,42,54,1240,880,2,3,12,360,1.40909090909091
"1738",15673,"Gibraltar","Cyprus",1,3,54,42,880,1240,-2,0.333333333333333,-12,-360,0.709677419354839
"1739",15672,"Hungary","Andorra",4,0,20,50,1468,1034,4,Inf,30,434,1.41972920696325
"1740",15672,"Andorra","Hungary",0,4,50,20,1034,1468,-4,0,-30,-434,0.704359673024523
"1741",15671,"Switzerland","Faroe Islands",2,0,9,44,1606,1165,2,Inf,35,441,1.37854077253219
"1742",15671,"Faroe Islands","Switzerland",0,2,44,9,1165,1606,-2,0,-35,-441,0.725404732254047
"1743",15510,"Austria","Hungary",0,2,15,20,1523,1468,-2,0,5,55,1.0374659400545
"1744",15510,"Hungary","Austria",2,0,20,15,1468,1523,2,Inf,-5,-55,0.963887065003283
"1745",15509,"Belgium","Italy",0,2,1,6,1783,1642,-2,0,5,141,1.08587088915956
"1746",15509,"Italy","Belgium",2,0,6,1,1642,1783,2,Inf,-5,-141,0.920919798093102
"1747",15507,"Spain","Czech Republic",1,0,5,22,1648,1458,1,Inf,17,190,1.13031550068587
"1748",15507,"Czech Republic","Spain",0,1,22,5,1458,1648,-1,0,-17,-190,0.884708737864078
"1749",15506,"Germany","Ukraine",2,0,8,16,1609,1514,2,Inf,8,95,1.06274768824306
"1750",15506,"Ukraine","Germany",0,2,16,8,1514,1609,-2,0,-8,-95,0.940957116221255
"1751",15505,"Poland","Northern Ireland",1,0,14,27,1549,1425,1,Inf,13,124,1.08701754385965
"1752",15505,"Northern Ireland","Poland",0,1,27,14,1425,1549,-1,0,-13,-124,0.91994835377663
"1753",15504,"Turkey","Croatia",0,1,18,10,1505,1605,-1,0,-8,-100,0.937694704049844
"1754",15504,"Croatia","Turkey",1,0,10,18,1605,1505,1,Inf,8,100,1.06644518272425
"1755",15503,"England","Russia",1,1,3,21,1686,1462,0,1,18,224,1.15321477428181
"1756",15503,"Russia","England",1,1,21,3,1462,1686,0,1,-18,-224,0.867141162514828
"1757",15502,"Wales","Slovakia",2,1,12,19,1570,1475,1,2,7,95,1.06440677966102
"1758",15502,"Slovakia","Wales",1,2,19,12,1475,1570,-1,0.5,-7,-95,0.939490445859873
"1759",15501,"Albania","Switzerland",0,1,35,9,1362,1606,-1,0,-26,-244,0.848069738480697
"1760",15501,"Switzerland","Albania",1,0,9,35,1606,1362,1,Inf,26,244,1.1791483113069
"1761",15500,"France","Romania",2,1,2,24,1757,1449,1,2,22,308,1.21256038647343
"1762",15500,"Romania","France",1,2,24,2,1449,1757,-1,0.5,-22,-308,0.824701195219124
"1763",15499,"Portugal","Estonia",7,0,4,45,1666,1161,7,Inf,41,505,1.4349698535745
"1764",15499,"Estonia","Portugal",0,7,45,4,1161,1666,-7,0,-41,-505,0.6968787515006
"1765",15498,"Spain","Georgia",0,1,5,40,1648,1259,-1,0,35,389,1.30897537728356
"1766",15498,"Georgia","Spain",1,0,40,5,1259,1648,1,Inf,-35,-389,0.763956310679612
"1767",15494,"Bulgaria","Denmark",0,4,36,7,1339,1631,-4,0,-29,-292,0.820968730839975
"1768",15494,"Denmark","Bulgaria",4,0,7,36,1631,1339,4,Inf,29,292,1.21807318894698
"1769",15493,"Iceland","Liechtenstein",4,0,29,53,1415,911,4,Inf,24,504,1.55323819978046
"1770",15493,"Liechtenstein","Iceland",0,4,53,29,911,1415,-4,0,-24,-504,0.643816254416961
"1771",15492,"Italy","Finland",2,0,6,30,1642,1410,2,Inf,24,232,1.1645390070922
"1772",15492,"Finland","Italy",0,2,30,6,1410,1642,-2,0,-24,-232,0.858708891595615
"1773",15491,"Poland","Lithuania",0,0,14,48,1549,1102,0,NA,34,447,1.40562613430127
"1774",15491,"Lithuania","Poland",0,0,48,14,1102,1549,0,NA,-34,-447,0.711426726920594
"1775",15490,"Slovenia","Turkey",0,1,33,18,1369,1505,-1,0,-15,-136,0.909634551495017
"1776",15490,"Turkey","Slovenia",1,0,18,33,1505,1369,1,Inf,15,136,1.09934258582907
"1777",15489,"Belgium","Norway",3,2,1,23,1783,1452,1,1.5,22,331,1.22796143250689
"1778",15489,"Norway","Belgium",2,3,23,1,1452,1783,-1,0.666666666666667,-22,-331,0.814357823892316
"1779",15488,"Russia","Serbia",1,1,21,17,1462,1512,0,1,-4,-50,0.966931216931217
"1780",15488,"Serbia","Russia",1,1,17,21,1512,1462,0,1,4,50,1.03419972640219
"1781",15487,"Sweden","Wales",3,0,13,12,1569,1570,3,Inf,-1,-1,0.999363057324841
"1782",15487,"Wales","Sweden",0,3,12,13,1570,1569,-3,0,1,1,1.0006373486297
"1783",15485,"France","Scotland",3,0,2,25,1757,1441,3,Inf,23,316,1.21929215822346
"1784",15485,"Scotland","France",0,3,25,2,1441,1757,-3,0,-23,-316,0.820147979510529
"1785",15484,"Slovakia","Northern Ireland",0,0,19,27,1475,1425,0,NA,8,50,1.03508771929825
"1786",15484,"Northern Ireland","Slovakia",0,0,27,19,1425,1475,0,NA,-8,-50,0.966101694915254
"1787",15483,"Austria","Netherlands",0,2,15,11,1523,1598,-2,0,-4,-75,0.953066332916145
"1788",15483,"Netherlands","Austria",2,0,11,15,1598,1523,2,Inf,4,75,1.04924491135916
"1789",15482,"Croatia","San Marino",10,0,10,55,1605,804,10,Inf,45,801,1.99626865671642
"1790",15482,"San Marino","Croatia",0,10,55,10,804,1605,-10,0,-45,-801,0.500934579439252
"1791",15481,"Estonia","Latvia",0,0,45,49,1161,1081,0,NA,4,80,1.07400555041628
"1792",15481,"Latvia","Estonia",0,0,49,45,1081,1161,0,NA,-4,-80,0.931093884582257
"1793",15480,"Germany","Hungary",2,0,8,20,1609,1468,2,Inf,12,141,1.09604904632153
"1794",15480,"Hungary","Germany",0,2,20,8,1468,1609,-2,0,-12,-141,0.912367930391548
"1795",15478,"Albania","Ukraine",1,3,35,16,1362,1514,-2,0.333333333333333,-19,-152,0.899603698811096
"1796",15478,"Ukraine","Albania",3,1,16,35,1514,1362,2,3,19,152,1.11160058737151
"1797",15477,"Faroe Islands","Kosovo",0,2,44,46,1165,1151,-2,0,2,14,1.01216333622937
"1798",15477,"Kosovo","Faroe Islands",2,0,46,44,1151,1165,2,Inf,-2,-14,0.987982832618026
"1799",15476,"Romania","Georgia",5,1,24,40,1449,1259,4,5,16,190,1.15091342335187
"1800",15476,"Georgia","Romania",1,5,40,24,1259,1449,-4,0.2,-16,-190,0.868875086266391
"1801",15474,"Switzerland","Moldova",2,1,9,52,1606,948,1,2,43,658,1.69409282700422
"1802",15474,"Moldova","Switzerland",1,2,52,9,948,1606,-1,0.5,-43,-658,0.590286425902864
"1803",15471,"England","Portugal",1,0,3,4,1686,1666,1,Inf,1,20,1.01200480192077
"1804",15471,"Portugal","England",0,1,4,3,1666,1686,-1,0,-1,-20,0.988137603795967
"1805",15468,"Poland","Netherlands",1,2,14,11,1549,1598,-1,0.5,-3,-49,0.969336670838548
"1806",15468,"Netherlands","Poland",2,1,11,14,1598,1549,1,2,3,49,1.03163331181407
"1807",15467,"Belgium","Finland",1,1,1,30,1783,1410,0,1,29,373,1.2645390070922
"1808",15467,"Finland","Belgium",1,1,30,1,1410,1783,0,1,-29,-373,0.790802019068985
"1809",15466,"Norway","Iceland",3,2,23,29,1452,1415,1,1.5,6,37,1.02614840989399
"1810",15466,"Iceland","Norway",2,3,29,23,1415,1452,-1,0.666666666666667,-6,-37,0.974517906336088
"1811",15465,"Latvia","Lithuania",2,1,49,48,1081,1102,1,2,-1,-21,0.980943738656987
"1812",15465,"Lithuania","Latvia",1,2,48,49,1102,1081,-1,0.5,1,21,1.01942645698427
"1813",15464,"Czech Republic","Russia",2,1,22,21,1458,1462,1,2,-1,-4,0.997264021887825
"1814",15464,"Russia","Czech Republic",1,2,21,22,1462,1458,-1,0.5,1,4,1.00274348422497
"1815",15463,"Estonia","Andorra",2,0,45,50,1161,1034,2,Inf,5,127,1.12282398452611
"1816",15463,"Andorra","Estonia",0,2,50,45,1034,1161,-2,0,-5,-127,0.890611541774332
"1817",15460,"Austria","Malta",2,1,15,51,1523,955,1,2,36,568,1.59476439790576
"1818",15460,"Malta","Austria",1,2,51,15,955,1523,-1,0.5,-36,-568,0.627051871306632
"1819",15459,"Serbia","Israel",3,1,17,37,1512,1283,2,3,20,229,1.17848791893998
"1820",15459,"Israel","Serbia",1,3,37,17,1283,1512,-2,0.333333333333333,-20,-229,0.848544973544973
"1821",15456,"Sweden","Slovenia",0,0,13,33,1569,1369,0,NA,20,200,1.14609203798393
"1822",15456,"Slovenia","Sweden",0,0,33,13,1369,1569,0,NA,-20,-200,0.872530274059911
"1823",15455,"Portugal","Norway",3,0,4,23,1666,1452,3,Inf,19,214,1.14738292011019
"1824",15455,"Norway","Portugal",0,3,23,4,1452,1666,-3,0,-19,-214,0.871548619447779
"1825",15454,"Italy","Scotland",1,0,6,25,1642,1441,1,Inf,19,201,1.13948646773074
"1826",15454,"Scotland","Italy",0,1,25,6,1441,1642,-1,0,-19,-201,0.877588306942753
"1827",15453,"Turkey","Montenegro",1,0,18,34,1505,1368,1,Inf,16,137,1.10014619883041
"1828",15453,"Montenegro","Turkey",0,1,34,18,1368,1505,-1,0,-16,-137,0.908970099667774
"1829",15452,"Romania","Ukraine",3,4,24,16,1449,1514,-1,0.75,-8,-65,0.957067371202114
"1830",15452,"Ukraine","Romania",4,3,16,24,1514,1449,1,1.33333333333333,8,65,1.04485852311939
"1831",15450,"Germany","Slovakia",1,3,8,19,1609,1475,-2,0.333333333333333,11,134,1.09084745762712
"1832",15450,"Slovakia","Germany",3,1,19,8,1475,1609,2,3,-11,-134,0.916718458669981
"1833",15447,"Lithuania","Estonia",2,0,48,45,1102,1161,2,Inf,-3,-59,0.949181739879414
"1834",15447,"Estonia","Lithuania",0,2,45,48,1161,1102,-2,0,3,59,1.0535390199637
"1835",15445,"Switzerland","Belgium",1,2,9,1,1606,1783,-1,0.5,-8,-177,0.900729108244532
"1836",15445,"Belgium","Switzerland",2,1,1,9,1783,1606,1,2,8,177,1.11021170610212
"1837",15442,"Northern Ireland","Belarus",3,0,27,38,1425,1276,3,Inf,11,149,1.11677115987461
"1838",15442,"Belarus","Northern Ireland",0,3,38,27,1276,1425,-3,0,-11,-149,0.895438596491228
"1839",15441,"Croatia","Moldova",1,0,10,52,1605,948,1,Inf,42,657,1.69303797468354
"1840",15441,"Moldova","Croatia",0,1,52,10,948,1605,-1,0,-42,-657,0.590654205607477
"1841",15440,"Czech Republic","Malta",6,0,22,51,1458,955,6,Inf,29,503,1.52670157068063
"1842",15440,"Malta","Czech Republic",0,6,51,22,955,1458,-6,0,-29,-503,0.655006858710562
"1843",15439,"Slovakia","Georgia",3,1,19,40,1475,1259,2,3,21,216,1.17156473391581
"1844",15439,"Georgia","Slovakia",1,3,40,19,1259,1475,-2,0.333333333333333,-21,-216,0.853559322033898
"1845",15438,"Azerbaijan","Andorra",0,0,43,50,1168,1034,0,NA,7,134,1.12959381044487
"1846",15438,"Andorra","Azerbaijan",0,0,50,43,1034,1168,0,NA,-7,-134,0.88527397260274
"1847",15436,"Serbia","Cyprus",2,1,17,42,1512,1240,1,2,25,272,1.21935483870968
"1848",15436,"Cyprus","Serbia",1,2,42,17,1240,1512,-1,0.5,-25,-272,0.82010582010582
"1849",15435,"England","Turkey",2,1,3,18,1686,1505,1,2,15,181,1.1202657807309
"1850",15435,"Turkey","England",1,2,18,3,1505,1686,-1,0.5,-15,-181,0.892645314353499
"1851",15433,"France","Russia",4,2,2,21,1757,1462,2,2,19,295,1.20177838577291
"1852",15433,"Russia","France",2,4,21,2,1462,1757,-2,0.5,-19,-295,0.832100170745589
"1853",15432,"England","Netherlands",1,2,3,11,1686,1598,-1,0.5,8,88,1.05506883604506
"1854",15432,"Netherlands","England",2,1,11,3,1598,1686,1,2,-8,-88,0.947805456702254
"1855",15431,"Scotland","Denmark",1,0,25,7,1441,1631,1,Inf,-18,-190,0.883507050889025
"1856",15431,"Denmark","Scotland",0,1,7,25,1631,1441,-1,0,18,190,1.13185287994448
"1857",13870,"Hungary","Lithuania",2,0,20,48,1468,1102,2,Inf,28,366,1.33212341197822
"1858",13870,"Lithuania","Hungary",0,2,48,20,1102,1468,-2,0,-28,-366,0.750681198910082
"1859",13869,"Estonia","Liechtenstein",1,1,45,53,1161,911,0,1,8,250,1.27442371020856
"1860",13869,"Liechtenstein","Estonia",1,1,53,45,911,1161,0,1,-8,-250,0.784668389319552
"1861",13868,"Croatia","Malta",3,0,10,51,1605,955,3,Inf,41,650,1.68062827225131
"1862",13868,"Malta","Croatia",0,3,51,10,955,1605,-3,0,-41,-650,0.595015576323987
"1863",13867,"Finland","San Marino",8,0,30,55,1410,804,8,Inf,25,606,1.75373134328358
"1864",13867,"San Marino","Finland",0,8,55,30,804,1410,-8,0,-25,-606,0.570212765957447
"1865",13865,"Russia","Belgium",0,2,21,1,1462,1783,-2,0,-20,-321,0.819966348850252
"1866",13865,"Belgium","Russia",2,0,1,21,1783,1462,2,Inf,20,321,1.21956224350205
"1867",13863,"Montenegro","Azerbaijan",2,0,34,43,1368,1168,2,Inf,9,200,1.17123287671233
"1868",13863,"Azerbaijan","Montenegro",0,2,43,34,1168,1368,-2,0,-9,-200,0.853801169590643
"1869",13861,"Scotland","Faroe Islands",3,0,25,44,1441,1165,3,Inf,19,276,1.23690987124464
"1870",13861,"Faroe Islands","Scotland",0,3,44,25,1165,1441,-3,0,-19,-276,0.808466342817488
"1871",13858,"Iceland","Portugal",1,3,29,4,1415,1666,-2,0.333333333333333,-25,-251,0.849339735894358
"1872",13858,"Portugal","Iceland",3,1,4,29,1666,1415,2,3,25,251,1.1773851590106
"1873",13857,"France","Luxembourg",2,0,2,41,1757,1244,2,Inf,39,513,1.41237942122186
"1874",13857,"Luxembourg","France",0,2,41,2,1244,1757,-2,0,-39,-513,0.708025042686397
"1875",13856,"England","Montenegro",0,0,3,34,1686,1368,0,NA,31,318,1.23245614035088
"1876",13856,"Montenegro","England",0,0,34,3,1368,1686,0,NA,-31,-318,0.811387900355872
"1877",13855,"Scotland","Spain",2,3,25,5,1441,1648,-1,0.666666666666667,-20,-207,0.874393203883495
"1878",13855,"Spain","Scotland",3,2,5,25,1648,1441,1,1.5,20,207,1.14365024288688
"1879",13854,"Italy","Serbia",3,0,6,17,1642,1512,3,Inf,11,130,1.08597883597884
"1880",13854,"Serbia","Italy",0,3,17,6,1512,1642,-3,0,-11,-130,0.920828258221681
"1881",13853,"Greece","Israel",2,1,28,37,1418,1283,1,2,9,135,1.10522213561964
"1882",13853,"Israel","Greece",1,2,37,28,1283,1418,-1,0.5,-9,-135,0.904795486600846
"1883",13852,"Belgium","Austria",4,4,1,15,1783,1523,0,1,14,260,1.17071569271175
"1884",13852,"Austria","Belgium",4,4,15,1,1523,1783,0,1,-14,-260,0.854178351093662
"1885",13851,"San Marino","Moldova",0,2,55,52,804,948,-2,0,-3,-144,0.848101265822785
"1886",13851,"Moldova","San Marino",2,0,52,55,948,804,2,Inf,3,144,1.17910447761194
"1887",13849,"Estonia","Slovenia",0,1,45,33,1161,1369,-1,0,-12,-208,0.848064280496713
"1888",13849,"Slovenia","Estonia",1,0,33,45,1369,1161,1,Inf,12,208,1.17915590008613
"1889",13847,"Netherlands","Sweden",4,1,11,13,1598,1569,3,4,2,29,1.01848311026131
"1890",13847,"Sweden","Netherlands",1,4,13,11,1569,1598,-3,0.25,-2,-29,0.981852315394243
"1891",13846,"Switzerland","Wales",4,1,9,12,1606,1570,3,4,3,36,1.02292993630573
"1892",13846,"Wales","Switzerland",1,4,12,9,1570,1606,-3,0.25,-3,-36,0.977584059775841
"1893",13845,"Croatia","Norway",2,1,10,23,1605,1452,1,2,13,153,1.10537190082645
"1894",13845,"Norway","Croatia",1,2,23,10,1452,1605,-1,0.5,-13,-153,0.904672897196262
"1895",13844,"Denmark","Cyprus",2,0,7,42,1631,1240,2,Inf,35,391,1.31532258064516
"1896",13844,"Cyprus","Denmark",0,2,42,7,1240,1631,-2,0,-35,-391,0.76026977314531
"1897",13843,"Liechtenstein","Czech Republic",0,2,53,22,911,1458,-2,0,-31,-547,0.62482853223594
"1898",13843,"Czech Republic","Liechtenstein",2,0,22,53,1458,911,2,Inf,31,547,1.60043907793633
"1899",13842,"Belarus","Albania",2,0,38,35,1276,1362,2,Inf,-3,-86,0.936857562408223
"1900",13842,"Albania","Belarus",0,2,35,38,1362,1276,-2,0,3,86,1.06739811912226
"1901",13841,"Latvia","Georgia",1,1,49,40,1081,1259,0,1,-9,-178,0.858617950754567
"1902",13841,"Georgia","Latvia",1,1,40,49,1259,1081,0,1,9,178,1.16466234967623
"1903",13840,"Kazakhstan","Germany",0,3,47,8,1147,1609,-3,0,-39,-462,0.712865133623369
"1904",13840,"Germany","Kazakhstan",3,0,8,47,1609,1147,3,Inf,39,462,1.40278988666085
"1905",13839,"Finland","Hungary",1,2,30,20,1410,1468,-1,0.5,-10,-58,0.960490463215259
"1906",13839,"Hungary","Finland",2,1,20,30,1468,1410,1,2,10,58,1.04113475177305
"1907",13837,"Armenia","Andorra",4,0,39,50,1273,1034,4,Inf,11,239,1.23114119922631
"1908",13837,"Andorra","Armenia",0,4,50,39,1034,1273,-4,0,-11,-239,0.812254516889238
"1909",13836,"Faroe Islands","Northern Ireland",1,1,44,27,1165,1425,0,1,-17,-260,0.817543859649123
"1910",13836,"Northern Ireland","Faroe Islands",1,1,27,44,1425,1165,0,1,17,260,1.22317596566524
"1911",13835,"Azerbaijan","Turkey",1,0,43,18,1168,1505,1,Inf,-25,-337,0.776079734219269
"1912",13835,"Turkey","Azerbaijan",0,1,18,43,1505,1168,-1,0,25,337,1.28852739726027
"1913",13832,"Israel","Croatia",1,2,37,10,1283,1605,-1,0.5,-27,-322,0.799376947040498
"1914",13832,"Croatia","Israel",2,1,10,37,1605,1283,1,2,27,322,1.25097427903352
"1915",13831,"France","Romania",2,0,2,24,1757,1449,2,Inf,22,308,1.21256038647343
"1916",13831,"Romania","France",0,2,24,2,1449,1757,-2,0,-22,-308,0.824701195219124
"1917",13110,"Finland","Israel",2,0,30,37,1410,1283,2,Inf,7,127,1.09898674980514
"1918",13110,"Israel","Finland",0,2,37,30,1283,1410,-2,0,-7,-127,0.909929078014184
"1919",13109,"Kazakhstan","Andorra",3,0,47,50,1147,1034,3,Inf,3,113,1.10928433268859
